श्रीलंकन अंडे की करी रेसिपी - Sri Lankan Egg Curry (Recipe In Hindi),",4 अंडे , उबले हुए,2 प्याज , पीस ले,2 बड़ा चमच्च अदरक लहसुन का पेस्ट,1 टहनी कढ़ी पत्ता,1 छोटा चमच्च धनिये के बीज,1/2 छोटा चमच्च सौंफ  , क्रश कर ले,4 टमाटर , प्यूरी,1 कप नारियल का दूध,1 बड़ा चमच्च लाल मिर्च पाउडर,1/2 छोटा चमच्च हल्दी पाउडर,1-1/2 बड़ा चमच्च करी पाउडर , श्रीलंकन करी पाउडर,नमक , स्वाद अनुसार,तेल , प्रयोग अनुसार,4 सुखी लाल मिर्च , adjustable,1/2 कप धनिये के बीज,1 छोटा चमच्च जीरा,5 लॉन्ग,1 बड़ा चमच्च पूरी काली मिर्च,1 इलाइची,1 इंच दाल चीनी,2 शिमला मिर्च (लाल) , इच्छा अनुसार,कढ़ी पत्ता , थोड़े",25,35,60,4,Sri Lankan,Lunch,Eggetarian,"श्रीलंकन अंडे की करी बनाने के लिए सबसे पहले श्रीलंकन करी पाउडर बना ले. एक कढ़ाई में कढ़ी पत्ते को सेक लो और ठंडा होने के लिए अलग से रख ले. उसी कढ़ाई में बाकी सब मसाले सेक ले और 15 सेकण्ड्स तक पकाए। अब एक मिक्सर ग्राइंडर ले, उसमे सारे सीखे हुए मसाले और कढ़ी पत्ता डाले और पीस ले. अब एक कढ़ाई में तेल गरम कर ले. इसमें धनिये के बीज, कढ़ी पत्ता और सौंफ डाले। 10 सेकण्ड्स बाद इसमें प्याज का पेस्ट डाले और 2 से 3 मिनट तक पकाए। 2 से 3 मिनट के बाद इसमें अदरक लहसुन का पेस्ट डाले और अगले 2 मिनट तक पकाए।  2 मिनट के बाद इसमें टमाटर की प्यूरी डाले। मिलाए और उसमे लाल मिर्च पाउडर, हल्दी पाउडर और श्रीलंकन करी पाउडर डाले।3 से 5 मिनट तक पकाए। उसके बाद इसमें नारियल का दूध डाले और अच्छी तरह से मिला ले. गैस की आंच धीमी कर ले, कढ़ाई को ढ़के और 3 से 5 मिनट के लिए पकने दे. उसके बाद उबले हुए अंडे डाले और अगले 2 मिनट तक पकने दे. श्रीलंकन अंडे की करी को लच्छा पराठा और कचुम्बर सलाद के साथ दिन के खाने के लिए परोसे।  
"
Ginger Garlic Tofu Curry Recipe,",150 grams Tofu , cubed,1 inch Ginger,3 Garlic , crushed,1 Carrot (Gajjar) , chopped,1/4 cup Spring Onion (Bulb & Greens) , whites, chopped,1/4 cup Spring Onion Greens , chopped,2 Green Chillies , chopped,1/4 cup Coconut milk,1/2 cup Vegetable stock,1/2 teaspoon Turmeric powder (Haldi),Black pepper powder , according to your taste,1 teaspoon Garam masala powder,1 teaspoon Sweet and Spicy Red Chilli Sauce (Tomato Chilli Sauce),Salt , to taste,1 teaspoon Soy sauce,1 teaspoon Corn flour , dissolved in 2 tablespoon water",15,30,45,2,Indian,Dinner,High Protein Vegetarian,"To begin making Ginger Garlic Tofu curry, heat 1 tablespoon oil in a pan. Add crushed ginger and garlic and cook it till it turns golden brown.Once it is done, add chopped spring onion whites, greens and chilies into the pan. Stir it well.Add chopped carrot and mix it properly. Add turmeric powder, tomato chili sauce and pepper powder. make sure everything is mixed properly.Add soya sauce, vegetable stock and coconut milk and stir everything nicely. Cover the pan and cook it for about 10 minutes. Add tofu cubes and salt according to your taste. Let it cook for about 10 minutes more.Add corn flour dissolved water and cook for another 2 minutes. Switch off the heat and transfer it to a serving bowl.
"
Konkani Style Karate Batate Puddi Sagle Recipe - Bitter Gourd & Potato Curry,",300 grams Karela (Bitter Gourd/ Pavakkai) , cut into small cubes,2 Potatoes (Aloo) , cut into small cubes,1 teaspoon Mustard seeds,1/4 cup Fresh coconut , grated,1 tablespoon Coriander (Dhania) Seeds,2 teaspoon White Urad Dal (Split),3 Dry Red Chilli,1 teaspoon Methi Seeds (Fenugreek Seeds),1 teaspoon Tamarind Water,Salt , to taste",10,30,40,4,Konkan,Dinner,Vegetarian,"To begin making Karate Batate Puddi Sagle, wash and cut the bitter gourds into small cubes, add a little salt, mix and leave it aside for 10 minutes. This will help in reducing the bitterness.Similarly, wash, deskin and cut the potatoes into cubes, put it into a bowl of water and set aside.Heat a heavy bottomed pan and dry roast the urad dal, red chillies, coriander seeds and fenugreek seeds till it turns aromatic.Now, grind the dry roasted spices along with the grated coconut and tamarind extract to a course mix using a hand blender.Heat oil in the same pan on medium flame, add the mustard seeds and let it splutter.Squeeze the water out of the bitter gourd and add it to the pan. Also add the potatoes and saute on medium heat until its done. This will take around 10 minutes.Add the ground spice mix to the pan, season with salt and mix well. Simmer for 5 minutes and switch off the flame.Serve the Karate Batate Puddi Sagle along with Steamed Rice and Kollu Rasam Recipe (Nourishing HorseGram Stew) with a cup of curd for a weeknight dinner.
"
Whole Wheat Cupcakes Recipe,",1-1/2 cups Whole Wheat Flour,100 grams Butter,2 Whole Eggs,3/4 cup Caster Sugar,1-1/2 teaspoons Baking powder,1/2 teaspoon Baking soda,1 teaspoon Vanilla Extract,1/2 cup Buttermilk,Chocolate ganache , as required",20,40,60,6,Continental,Dessert,Vegetarian,"To prepare Whole wheat cupcake recipe, preheat the Oven to 180 degrees Celsius.Mix flour, baking soda and baking powder in a bowl and whisk well.Add eggs, butter, and sugar in a separate bowl and beat well till the mixture is light.Fold the flour into the above mixture.Add the buttermilk and vanilla essence and mix well.Transfer the cake batter into cupcake moulds with liners in them.Bake in the oven for 15-20 minutes or until ready.Top the whole wheat cupcakes with chocolate ganache and serve during tea time.
"
Baked Amritsari Kulcha Recipe (Without Yeast),",1-1/2 cup All Purpose Flour (Maida),1 teaspoon Salt,1 teaspoon Sugar,1 teaspoon Baking powder,1/4 teaspoon Baking soda,1 tablespoon Sunflower Oil,3 tablespoons Curd (Dahi / Yogurt),Water , as required,Black sesame seeds , as required,Sesame seeds (Til seeds) , as required,Coriander (Dhania) Leaves , chopped,Butter , as required",10,10,20,2,Punjabi,Dinner,Vegetarian,"To begin making the Baked Amritsari Kulcha recipe, in a medium sized bowl, add all the dry ingredients and mix it well.Gradually add water and then knead the dough. Make a soft dough and cover it and place it into warm place of your kitchen for 2 hours to ferment.After 2 hours, when dough is rising double in size, knead it again with some oil and device it into equal portions.Take one portion and apply sesame seeds and chopped coriander leaves on top and roll it into oval shape. Prepare all the kulcha in same manner.Take microwave safe plate, brush it with oil and place kulchas on it and rest them for 30 minutes. Preheat microwave at 180 degrees and bake kulchas for 10 minutes. Apply butter on top.Your delicious Amritsari Kulcha are ready to serve. Serve Baked Amritsari Kulcha along with Pindi Chole and Aam Ka Achaar for your weekend dinner.
"
चुक्कु कापी रेसिपी - Dry Ginger Coffee Recipe,",4 कप पानी,1 बड़ा चम्मच अदरक पाउडर,1 छोटा चम्मच काली मिर्च पाउडर,1 बड़ा चम्मच इंस्टेंट कॉफ़ी पाउडर,20 तुलसी,1 छोटा चम्मच जीरा,1/2 छोटा चम्मच इलाइची पाउडर , ज्यादा या कम करें,3 बड़े चम्मच गुड़ , ज्यादा या कम करें,नमक , स्वाद अनुसार",2,10,12,4,Kerala Recipes,Snack,Vegetarian,"चुक्कु कापी रेसिपी बनाने के लिए सबसे पहले एक सॉसपैन में पानी गरम करें। गरम होने के बाद इसमें गुड़ डाले और घुल जाने तक मिलाते रहे. गुड़ के पीघल जाने के बाद इसमें अदरक पाउडर, जीरा पाउडर, कॉफ़ी पाउडर, काली मिर्च डाले और 4 मिनट तक उबाल ले.अब इसमें तुलसी के पत्ते डाले और 2 से 3 मिनट के लिए उबाल ले. इलाइची पाउडर, नमक डाले और गैस बंद कर दे. परोसे। आप इसे सर्दियों के दिन में दवाई की तरह भी पी सकते है, यह आपके जुखाम और सर्दी को भी ठीक करता है.
"
Stir Fried Carrot And Green Beans Recipe ,",50 grams Green beans (French Beans) , sliced diagonally,1 Carrot (Gajjar) , sliced diagonally,1 inch Ginger , chopped,4 Cloves (Laung) , garlic,1 teaspoon Cumin seeds (Jeera),1 teaspoon Red Chilli powder,1 teaspoon Black pepper powder,1 teaspoon Coriander Powder (Dhania),Salt , to taste",10,25,35,4,Indian,Lunch,Vegetarian,"To begin making the Stir Fried Carrot and Green Beans Recipe, firstly heat a flat skillet with some oil, crackle the cumin seeds.Add in the chopped vegetables and saute. You can add some salt and saute as it will fasten the process.Next add in all the spice powders including red chilli powder, black pepper powder, coriander powder, salt and saute for another 5 minutes till the raw smell goes away. You can serve it on a plate. Serve the Stir Fried Carrot and Green Beans Recipe along with Keerai Sambar Recipe and Steamed Rice or with a Mattar Paneer Recipe and Makki Ki Roti Recipe.
"
Stuffed Mango Pickle Recipe - Gujarati Dabla Keri Nu Athanu,",10 Mango (Raw) , medium sized, (small seed variety),150 grams Methi Seeds (Fenugreek Seeds),150 grams Red Chilli powder,Salt , to taste (I used 150 grams),2 tablespoons Peanut oil,1 teaspoon Asafoetida (hing) , (I used pickle asafoetida),300 grams Peanut oil",5,30,35,4,Gujarati Recipes﻿,Side Dish,Vegetarian,"To prepare this easy and long staying Gujarati Dabla Keri Nu Athanu/ Whole Stuffed Mango Pickle Recipe, get all the ingredients handy and wash the mango and pat them dry completely.In a bowl, mix all the spices along with salt and keep it aside.Take a pan, heat oil and add asafoetida. Let it cool completely.Pour in 2 tablespoons of oil with the prepared pickle masala and give it a nice stir.Prepare the mangoes by giving a vertical slit to remove the stone within and slit perpendicularly, keeping the base of the mango intact.Start stuffing all the mangoes with pickle masala by gently pressing the masala within to leave no air gap inside. Take care to keep the mangoes intact during the whole process of stuffing.Transfer thus filled raw mangoes in a glass jar, closing the lid tightly and keep without disturbing for 24 hours.After a day, heat 300 grams oil in a pan and cool it completely. Pour oil into the bottle such that the pickle masala stuffed mangoes are submerged.Relish Whole Stuffed Mango Pickle Recipe with a clean spoon every time, with hot khichdi or a hearty Gujarati thali for lunch.
"
Aloo Gobi Matar Ki Sabzi Recipe,",1/2 kg Cauliflower (gobi) , floret,2 Potato (Aloo),1 cup Green peas (Matar),2 teaspoon Red Chilli powder,1 tablespoon Coriander Powder (Dhania),1 tablespoon Turmeric powder (Haldi),2 tablespoon Onion , finely chopped,1 teaspoon Ginger , finely chopped,1 teaspoon Methi Leaves (Fenugreek Leaves),1 sprig Coriander (Dhania) Leaves , for garnishing,Sunflower Oil , as required,Salt , to taste",15,35,50,4,North Indian Recipes,Lunch,Vegetarian,"To prepare Aloo Gobhi Matar Ki Sabzi Recipe, put the florets in a large bowl and cover with hot water. Add a teaspoon of salt and mix well. Keep aside for 10 minutes.Peel wash and cut the potato into small pieces and put potatoes in cold water.Heat the oil in a kadai or a non-stick pan. Add fenugreek seeds, when they splutter, sauté ginger and onion.Now add the cauliflower florets, peas, potatoes and fry for few minutes stirring occasionally.Cover and cook for 2-3 minutes.Now add turmeric, red chili powder, coriander powder and salt stir and mix well all the spices and veggies together. Adjust salt.Cover with a tight-fitting lid and cook on low flame for 5 to 6 minutes. Turn off the heat.Garnish with coriander, serve Aloo Gobhi Matar Ki Sabzi Recipe hot with chapati or poori.
"
Bengali Aloo Potol er Dalna Recipe - A Traditional Vegetable Side Dish,",8 Pointed gourd (Parval) , peeled and cut into diced,3 Potatoes (Aloo) , peeled and diced,1 teaspoon Turmeric powder (Haldi),2 Bay leaves (tej patta) , torn,1 teaspoon Cumin seeds (Jeera),1 inch Cinnamon Stick (Dalchini),2 Cloves (Laung),2 Cardamom (Elaichi) Pods/Seeds,1 inch Ginger , grated,1 Tomato , finely chopped,2 teaspoon Coriander Powder (Dhania),1/2 teaspoon Garam masala powder,1 teaspoon Kashmiri Red Chilli Powder,1 Dry Red Chilli,1/4 teaspoon Asafoetida (hing),1 teaspoon Sugar,Salt , to taste,Sunflower Oil , for cooking",20,45,65,4,Bengali Recipes,Dinner,Vegetarian,"To begin making the Bengali Aloo Potol er Dalna Recipe, first prep all the ingredients, get them together and keep ready.We will cook the dish directly in a pressure cooker. In the traditional method, you would cook both the aloo and potol separately and then make the masala and add to it. The following method, is a healthy way of cooking the recipe and uses much less oil.Heat a teaspoon of oil in the pressure cooker. Add the cumin seeds, dry red chilies, the cinnamon, cloves, cardamom and saute till the aromas are released. Add the chopped tomatoes and saute till the tomatoes soften.Once the tomatoes soften, add the turmeric powder, chili powder, coriander powder, garam masala, salt the chopped vegetables and stir. Add 1-1/2 of water, cover the pressure cooker and allow it to cook until you hear three to four whistles.After three to four whistles, turn the heat to low and allow it to simmer for about 2 minutes and turn off the heat.Allow the pressure to release naturally. once the pressure is released, open the pressure cooker the the Aloo Potol er Dalna should be done. If the gravy is too watery, simmer and allow the water to evaporate and let the gravy thicken. Once done, check the salt and spices and adjust to suit your taste. Turn off the heat and transfer to a serving bowl. Serve the Aloo Potol er Dalna as a side dish along with Bengali Chirer Polao Recipe, Phulka and a Bengali Cholar Dal.
"
Suran Moongphali Curry Recipe (Yam/Jimikand Curry with Peanuts),",250 grams Elephant yam (Suran/Senai/Ratalu) , chopped and boiled,100 grams Roasted Peanuts (Moongphali) , ground,2 Green Chillies,2 teaspoon Cumin seeds (Jeera),Black Salt (Kala Namak) , to taste,1 teaspoon Turmeric powder (Haldi),1 teaspoon Sugar , optional",15,30,45,4,Indian,Lunch,Vegetarian,"To prepare Suran Moongphali Curry Recipe, take a heavy bottomed pan and heat the oil. Add cumin seeds once the oil is hot enough, and finely chopped green chillies.Add the finely chopped boiled pieces of suran and stir well.Add ground peanuts, black salt, sugar and turmeric powder to the suran and mix well.Add 1 cup of water to the suran curry, cover it and let it cook for 5 to 10 mins. Once the suran is cooked through, turn off the heat. Check the salt and spices and adjust to suit your taste.Serve the Suran Moongphali Curry Recipe hot with Sabudana Khichdi during a fast or along with steamed rice for a weeknight dinner.
"
Butternut Squash And Carrot Soup Recipe,",1 Butternut squash , peeled and seeded,1 Onion , finely chopped,3 Carrots (Gajjar) , diced,1 Stalk Celery,2 sprig Coriander (Dhania) Leaves , chopped,6 Basil leaves , for seasoning,4 cups Vegetable stock,1/2 tablespoon Lemon juice , squeezed,1 tablespoon Extra Virgin Olive Oil,1 tablespoon Butter,Salt , to taste,1/2 teaspoon Whole Black Peppercorns , freshly crushed,1 tablespoon Fresh cream , for garnish",10,60,70,2,Continental,Appetizer,Vegetarian,"To begin with the Butternut Squash And Carrot Soup we first heat preheat the oven for 10 minutes.Place the butternut squash topped with coriander, basil, and butter in the baking sheet and roast it for 45 minutes till they become soft and tender.Heat oil in a pan over medium heat; add the chopped onions, carrots, and celery and saute for a minute until lightly roasted and softenedAdd in the roasted butternut squash and saute for another 5 minutes until cooked.Sprinkle salt and freshly crushed black pepper.Add the vegetable stock along with this add the lemon juice. Allow it to cool a bit and blend to make a smooth soup.Once done, check the salt and flavours and adjust to suit your taste. Warm the soup again when you are ready to serve.Serve in bowls with fresh cream and garnish with coriander leaves and serve hot.Serve the Butternut Squash And Carrot soup as an appetizer for your dinner along with Spaghetti with Pesto & Parmesan RecipeYou can serve the Butternut Squash And Carrot soup with some  Whole Wheat Rosemary Focaccia Bread.
"
Bharwa Bhindi And Pyaaz Ki Sabzi Recipe,",500 grams Bhindi (Lady Finger/Okra),7 Pearl onions (Sambar Onions),Sunflower Oil , as required,Water , as required to sprinkle,Coriander (Dhania) Leaves , Few sprigs, finely chopped,1/4 cup Garlic , paste,1/4 cup Onion , paste,1 teaspoon Green Chilli , crushed,1 teaspoon Red Chilli powder,1 teaspoon Turmeric powder (Haldi),1 teaspoon Coriander Powder (Dhania),Salt , as required,1/2 teaspoon Sunflower Oil",10,45,55,4,Rajasthani,Lunch,Vegetarian,"To begin making the Bharwa Bhindi And Pyaaz Ki Sabzi, firstly mix all the ingredients mentioned under ‘For filling’ in a mixing bowl to prepare the masala. Keep it aside.Wash the bhindi and make a slit length wise from top to bottom. Fill the masala inside the bhindi and keep them aside for about 5 minutes.Heat oil and add the bhindi in a wide pan. Let it cook for a minute and then add the pearl onions into the pan.Stir it for about 2 minutes and sprinkle a little water on it. Turn the flame on low, cover the lid and cook it till the bhindi is soft and cooked.Once it is done, garnish it with coriander and it is ready to be served.Serve Bharwa Bhindi and Pyaaz Ki Sabzi with Panchmel Dal, Steamed Rice and Phulkas for a delicious meal.
"
Ginger Teriyaki Rice Recipe ,",1-1/2 cups Cooked rice,1 tablespoon Sesame (Gingelly) Oil,4 cloves Garlic,1 inch Ginger,1/4 cup Spring Onion (Bulb & Greens),Salt , to taste,1 teaspoon Black pepper powder,2 teaspoons Sprig Ginger Teriyaki Sauce,1/2 teaspoon Lemon juice",10,30,40,4,Asian,Lunch,Vegetarian,"To begin making the Ginger Teriyaki Rice Recipe, heat a skillet with sesame oil on medium flame. To the hot oil, add ginger garlic and spring onions, saute for about a minute. Now add in the salt, pepper powder and ginger teriyaki sauce. Add the rice and toss well, ensuring the rice is evenly mixed. Turn off the flame, check the taste and adjust the seasonings according. Transfer the Ginger Teriyaki Rice to a serving bowl and serve hot.Serve Ginger Teriyaki Rice Recipe along with One Pot Creamy Spinach Lentils Recipe or Chicken with Creamy Mushroom Sauce Recipe, Spinach Mushroom Stir Fry Recipe and Apple And Ginger Cocktail Recipe. Serve Coffee Ice Cream Recipe.
"
Orange Zested Shortbread Cookie Recipe (Egg Free/Eggless),",2 cups All Purpose Flour (Maida),1/4 teaspoon Salt,1 cup Butter (unsalted) , at room temperature,1/2 cup Caster Sugar,1 teaspoon Vanilla Extract,1 teaspoon Orange Zest (Rind),200 grams Dark chocolate , semi sweet,1/2 cup Hazelnut , slightly toasted and powdered (or cashew nuts)",80,45,125,6,Continental,Snack,Vegetarian,"To begin making the Orange Zested Shortbread Cookies, in a bowl mix flour and salt and keep aside.In a large mixing bowl, add softened butter and sugar using a hand mixer until the mixture looks smooth and fluffy. Add the vanilla extract and the orange zest and beat in.Gradually add the add the flour and mix just until incorporated. Once you have a cookie dough mixture, shape the dough into a ball and flatten it into a 1/4 inch thick disk. Place it on a baking sheet, wrap the Orange Zested Shortbread Cookie Dough in a cling wrap. Place it in the refrigerator for at least an hour and allow the cookie dough to firm up. This process is important, as this process will make the cookie have a perfect texture once baked.After an hour, when you are ready to bake the cookies, preheat the oven to 180 C. Remove the cling wrap and place the cookie dough in the oven to bake. Bake until the cookies are golden in color for about 15 to 20 minutes. Once baked, remove from the oven and allow it to cool on a wired rack.The next step is to make the Chocolate Dipping Sauce.Finely chop the chocolate and melt it using a double boiler method or in microwave. Keep stirring intermittently until all the chocolate is melted. Dip one end of cooled cookies into the chocolate and sprinkle powdered hazelnut or cashew nut on both the sides. Place on a wired rack and allow the chocolate to set. Once chocolate hardens store in a air-tight container.Serve the Orange Zested Shortbread Cookies as a tea time snack for tea parties or even as a snack for kids.
"
Khao Neeo Mamuang -  Thai Sweet Sticky Rice With Mango,",1 Mango (Ripe) , skin peeled and chopped,1/2 cup Rice,1 cup Coconut milk,1 tablespoon Jaggery,1 pinch Salt,1 cup Coconut milk,4 tablespoons Sugar",10,30,40,4,Thai,Dessert,Vegetarian,"To begin making the Thai Sweet Sticky Rice With Mango, peel the mango and keep it ready.Soak the rice for at least 30 minutes with water, add the rice with the soaked water into a saucepan, add coconut milk, jaggery and salt as well and bring it to a boil.Keep stirring so that rice does not stick to the bottom. Boil until the water is almost evaporated.When the rice is just boiled, switch off the heat and cover it with the lid and leave it for the rice to cook even more in the steam.Move on to make the sauce, heat the coconut milk with sugar on to a pan and keep stirring until the sauce thickens and switch it off.To assemble, take out a bowl, mix the cooked rice and spoon out and place it in the bowl, add chopped mangoes by the side and pour the sauce on the top and serve.Serve the Thai Style Khao Niaow Ma Muang Recipe after Thai flavoured Vegetarian Thai Green Curry Recipe or Pad Thai for your main course.
"
Pineapple Carpaccio Recipe - Spiced Pineapple Salad with Ginger & Mint,",1 Pineapple , peeled and thinly sliced,1 pinch Sea salt , or regular salt,1 sprig Mint Leaves (Pudina) , for garnish,Fresh fruits , like pomegranate or strawberries for topping,1 tablespoon Extra Virgin Olive Oil,60 ml Fresh orange juice,Lemon juice , from one lemon,1 tablespoon Honey,1 Dry Red Chilli , thinly sliced,1 inch Ginger , grated",190,15,205,4,Continental,Dinner,Vegetarian,"To begin making  the Pineapple Carpaccio, first prepare the dressing for the carpaccio so that flavors of the ingredients get infused nicely into the dressing.Add all the ingredients for dressing in a bottle with the lid. Tightly close the lid and shake the bottle so all the ingredients get well combined. Keep the dressing in the fridge for 3-4 hours or overnight to infuse all the flavors nicely.To assemble the Pineapple Carpaccio, first peel the pineapple skin and cut the pineapple into thin slices. Arrange the pineapple slices on a serving plate.Season the pineapple slices with salt. Bring out the dressing from the fridge, shake it one more time and strain the dressing in a bowl to get rid of red chili slices. Pour the strained dressing over the pineapple slices. Sprinkle seasonal fruits like pomegranate or strawberries over the salad. Garnish with fresh mint leaves and serveServe Pineapple Carpaccio Recipe along with Vegetable Sizzler With Potato Tikki, Mint Rice & Corn and Spinach Sauce for a weeknight dinner.
"
Kaccha Kela Aur Bhindi Ki Sabzi Recipe - Raw Banana & Ladies Finger Stir Fry,",300 grams Bhindi (Lady Finger/Okra) , chopped,2 Raw Banana,1 teaspoon Turmeric powder (Haldi),1 teaspoon Black pepper powder,1/2 teaspoon SSP Asafoetida (Hing),1 teaspoon Amchur (Dry Mango Powder),Salt , to taste,Sunflower Oil,1/4 teaspoon Red Chilli powder,1/2 teaspoon Garam masala powder,1/2 teaspoon Coriander (Dhania) Powder",10,30,40,4,North Indian Recipes,Side Dish,Diabetic Friendly,"To begin making the Kaccha Kela Aur Bhindi Ki Sabzi Recipe, we will pre cook the raw banana.Firstly, peel and cut the raw banana and keep it aside. In a pressure cooker combine, add the chopped raw banana with half cup of water, turmeric powder and salt. Cover and pressure cook for 3 whistles and turn off the heat.Once done, open the pressure cooker and allow the banana to cool and keep it aside.Heat oil in a heavy bottomed pan. Add cumin seeds, asafoetida and let the cumin seeds crackle. Once it crackles, add in the ladies finger, sprinkle little salt and saute till they soften and get cooked through. You can cover it and cook as it will cook faster.This will take about 10 minutes. Once the bhindi is cooked, add in the cooked raw banana, amchur powder, pepper powder, red chilli powder, coriander powder, garam masala powder and saute till the masala is well coated with the masala - about 4 to 5 minutes and turn off the heat.After 4 to 5 minutes, transfer the Kaccha Kela Aur Bhindi Ki Sabzi to a serving bowl and garnish it with coriander leaves.Serve the Kaccha Kela Aur Bhindi Ki Sabzi Recipe along with Gujarati Dal, Lauki Raita and Phulka to enjoy a good weekday meal.
"
Roasted Tomato Basil Pasta & Pizza Sauce Recipe,",1 kg Tomatoes , cut into half,4 cloves Garlic,1 Onion , thickly sliced,3 tablespoons Extra Virgin Olive Oil,Salt , to taste,1 teaspoon Sugar,1 teaspoon Red Chilli flakes",10,30,40,2,Italian Recipes,Vegetarian,Diabetic Friendly,"To begin making the Roasted Tomato Pasta Sauce Recipe, preheat oven to 180 C. Wash the tomatoes and slice them in half, making sure the core and the stem are removed.Place the tomatoes on a baking sheet. Tuck peeled garlic cloves in among the tomatoes. Separate onion slices and scatter among tomatoes. Drizzle all over with olive oil. Sprinkle salt and pepper over all.Roast the tomatoes in the oven for approximately 40 minutes, or until tomatoes are soft and skins begins to brown.Once the tomatoes have cooled, transfer roasted tomatoes in batches to a blender and pulse until the sauce has reached the desired consistency. I like them in a pureed consistency.Add salt, chilli flakes and sugar and give them a brisk boil just before you are ready to use the in a pasta or pizza.Store the Roasted Tomato Pasta & Pizza Sauce in a airtight bottle in the refrigerator for a few days and use as desired.
"
Nolen Gur Panna Cotta Recipe (Fresh Dates Jaggery Panna Cotta),",1 1/2 + 1/2 cups Milk , full cream milk,4 cups Double Cream,2 teaspoons Gelatin,1-1/2 teaspoon Vanilla Extract,3/4 cup Nolen Gur , fresh date jaggery,2-3 tablespoons Nolen Gur , syrup,2 teaspoons Silver Balls , optional,Fresh fruits , optional",20,260,280,4,Fusion,Dessert,Vegetarian,"To prepare Nolen Gur Panna Cotta Recipe (Fresh Dates Jaggery Panna Cotta), purify Nolen gur if it is hard and has impurities. Melt it in a double boiler first, pass it through a sieve to remove scum.Take a small bowl and add 1/2 cup of warm milk and gelatine together and keep aside to let it soften, for about 10 minutes.In a medium sized pan/kadai, heat the cream and milk together till the milk starts boiling.Now add the Nolen Gur and vanilla extract into milk and cook for few more minutes on a medium flame. Keep stirring continuously.Turn off the gas flames and gradually add the softened gelatine by stirring continuously to avoid forming lumps.Now pour panna cotta mix into serving glasses or molds according to your preference.Let the mix cool down at room temperature and then refrigerate them for 3-4 hours before serving.You can either serve directly from the glasses or can also remove from the mold before serving. Demold after running a knife along the edges and then gently turning it upside down on plate. Tap to get the panna cotta out.Garnish it with Nolen Gur syrup and silver balls before serving.You can also use Indian fresh fruits for garnishing Nolen Gur Panna Cotta Recipe (Fresh Dates Jaggery Panna Cotta). Serve Chilled!
"
Raw Mango Thokku Recipe - Tamil Nadu Style Raw Manga Thokku,",2 cups Mango (Raw) , peeled and chopped,1/2 teaspoon Methi Seeds (Fenugreek Seeds),1/2 cup Sesame (Gingelly) Oil,1/2 teaspoon Mustard seeds,1/4 teaspoon Turmeric powder (Haldi),1-1/2 tablespoons Red Chilli powder,1/2 teaspoon Asafoetida (hing),1 tablespoon Salt , (adjust)",20,10,30,400,South Indian Recipes,Appetizer,Vegetarian,"To begin making Tamil Nadu Style Raw Mango Thokku Recipe, peel and slice raw mangoes to thin and small pieces and keep aside.In a preheated pan dry roast the methi seeds for 20 seconds or till they darken in colour, stirring continuously so that they do not char.Remove from the stove, cool to room temperature, dry grind them in a Mixer, and set aside till required.Heat the oil in a Frying pan/Kadai, add the mustard seeds and let them splutter.Keep the stove on low flame. When the mustard seeds have spluttered, add the mango pieces,turmeric powder and stir well.Sauté till the mango is cooked till soft ,about 10 minutes on a low flame, stirring frequently to ensure the mango doesn't stick to the bottom of the pan.Remove a piece of mango and smash with spoon/ladle. If it crushes easily, mangoes are done.Once the mango is soft and cooked, smash the pieces gently with the back of a ladle/masher, making sure to be careful that the oil doesn't splash out of the pan.Add salt to taste, chilli powder, hing and the powdered methi and stir well to combine.Sauté on low flame for 5 minutes till the raw taste of the masalas goes away. Turn off the stove and transfer the finished Mango thokku to an airtight container.Store Tamil Nadu Style Raw Mango Thokku, covered, in the fridge.Tamil Nadu Style Raw Mango Thokku normally keeps great for at least 2 weeks, if a dry spoon is used every time, without any contamination.Serve Tamil Nadu Style Raw Mango Thokku along with Mixed Vegetable Sambar and Steamed Rice or Thalicha Thayir Sadam for a satisfying lunch.
"
Khubani Ka Meetha Recipe (A Rich Hyderabadi Nawabi Dessert),",250 grams Apricots,1/4 cup Sugar,Saffron strands , a pinch,Mixed nuts , almonds, pistachios and dried roses for garnishing",0,60,60,3,Hyderabadi,Dessert,Vegetarian,"To begin making the Khubani Ka Meetha Recipe, first soak the apricots and saffron overnight in water.Next day, in a saucepan, add all the soaked apricots and the golden soaking water and place it on the heat. Cooking the apricots on a low heat, and keep the pan covered.Continue to cook them till they can be mashed with a spoon.Then, add sugar, keeping in mind that the apricots are already sweet. Add only as much sugar as required.Cook further till the mixture comes together. It should be syrupy in consistency.Now, chill it in the refrigerator for at least 4 hours.Garnish the Khubani Ka Meetha with almond and pistachio flakes and dried rose petals before serving along with Vanilla Custard or with whipped cream or ice cream as a delicious party dessert. 
"
